年份,縣市,車款,排氣量,售價,里程數,瀏覽率,連結,圖片連結
2000,彰化縣,Volkswagen T4 VR6,2.8L,15.8萬,36.0萬km,1516,https://auto.8891.com.tw/usedauto-infos-3369652.html?display__sale_code=&flow_id=f9c7be1d-cc2f-4451-862b-855d343a7590,https://p2.8891.com.tw/2022/06/15/1655295622192152_440_330.jpg
2000,桃園市,Volkswagen Lupo,1.4L,8.8萬,10.0萬km,118,https://auto.8891.com.tw/usedauto-infos-3447383.html?display__sale_code=&flow_id=022926c5-da64-4641-b7a0-8a9a81382670,https://p2.8891.com.tw/2023/03/21/1679403298211616_440_330.jpg
2001,台北市,Volkswagen T4 VR6,2.8L,23.5萬,19.6萬km,709,https://auto.8891.com.tw/usedauto-infos-3420312.html?display__sale_code=&flow_id=fc93d571-e83c-4c2d-a15d-d3c5ed84d449,https://p1.8891.com.tw/2023/02/24/3/1677245080094057_440_330.jpg
2001,新北市,Volkswagen T4,2.0L,9.5萬,20.0萬km,871,https://auto.8891.com.tw/usedauto-infos-3429451.html?display__sale_code=&flow_id=fa869694-792e-4979-abc4-6fd5c3976a67,https://p2.8891.com.tw/2023/02/20/4/1676853078146568_440_330.jpg
2001,嘉義市,Volkswagen T4,2.0L,9.8萬,26.0萬km,764,https://auto.8891.com.tw/usedauto-infos-3410606.html?display__sale_code=&flow_id=51fc02c7-7c1e-451a-8c9f-eb6bd89fe072,https://p2.8891.com.tw/2023/02/15/2/1676445896489702_440_330.jpg
2001,台北市,Volkswagen Golf,2.3L,10.8萬,18.0萬km,72,https://auto.8891.com.tw/usedauto-infos-3448804.html?display__sale_code=&flow_id=a35ad2b2-d35d-4935-a3a1-38b7c2dabaca,https://p1.8891.com.tw/2022/09/09/1662708470072829_440_330.jpg
2001,新北市,Volkswagen Golf,2.3L,26.8萬,12.3萬km,1268,https://auto.8891.com.tw/usedauto-infos-3306832.html?display__sale_code=9005002&flow_id=3a6c6f67-356c-4236-ae7f-5dc538210b20,https://p2.8891.com.tw/2022/10/31/1667200672834968_440_330.jpg
2001,台北市,Volkswagen Golf,2.3L,9.8萬,20.0萬km,58,https://auto.8891.com.tw/usedauto-infos-3454881.html?display__sale_code=&flow_id=29134e81-9ec4-41bc-9520-886580cbc6ac,https://p2.8891.com.tw/2022/05/28/1653733782799498_440_330.jpg
2001,台中市,Volkswagen Beetle 1.8T,1.8L,15萬,17.6萬km,339,https://auto.8891.com.tw/usedauto-infos-3446416.html?display__sale_code=&flow_id=e284a79c-277f-448f-ba1a-760bc6ab0817,https://p2.8891.com.tw/2022/12/14/1671001385221694_440_330.jpg
2002,台中市,Volkswagen T4,2.5L,7.9萬,29.0萬km,534,https://auto.8891.com.tw/usedauto-infos-3446108.html?display__sale_code=&flow_id=a9276bdc-475c-414f-a6b8-c1ee8d3d9988,https://p1.8891.com.tw/2023/03/20/7/1679311416166831_440_330.jpg
2002,台北市,Volkswagen T4,2.5L,30萬,7.0萬km,410,https://auto.8891.com.tw/usedauto-infos-3433870.html?display__sale_code=&flow_id=06f65d90-9591-4381-beb9-896c0ad6a33b,https://p1.8891.com.tw/2022/02/06/8/1644141391977005_440_330.jpg
2002,桃園市,Volkswagen Golf R32,3.2L,68.8萬,19.0萬km,944,https://auto.8891.com.tw/usedauto-infos-3435069.html?display__sale_code=&flow_id=2a0dc8cd-4f39-43ba-adf2-c25b92b8e3dc,https://p2.8891.com.tw/2023/03/10/1678437630325532_440_330.jpg
2002,台中市,Volkswagen T4 VR6,2.8L,22.5萬,25.0萬km,229,https://auto.8891.com.tw/usedauto-infos-3439610.html?display__sale_code=&flow_id=29a81c85-e7c3-461c-afa2-65ed1b369a85,https://p1.8891.com.tw/2022/08/01/1659351599836553_440_330.jpg
2002,桃園市,Volkswagen T4 VR6,2.8L,27.8萬,20.9萬km,268,https://auto.8891.com.tw/usedauto-infos-3429208.html?display__sale_code=&flow_id=05b0244a-f59d-42e8-9f64-8a8829aa39c1,https://p2.8891.com.tw/2023/01/04/1672800417716546_440_330.jpg
2002,桃園市,Volkswagen T4,2.5L,45萬,18.0萬km,2656,https://auto.8891.com.tw/usedauto-infos-3421262.html?display__sale_code=&flow_id=697c10fc-afb2-44fb-a6a3-88fd6de410d8,https://p1.8891.com.tw/2023/03/01/8/1677657651313831_440_330.jpg
2002,台中市,Volkswagen T4 VR6,2.8L,25.9萬,11.0萬km,525,https://auto.8891.com.tw/usedauto-infos-3444054.html?display__sale_code=&flow_id=79a98993-912e-4aa4-b1a7-10babafae0d6,https://p1.8891.com.tw/2023/03/21/1679384411384119_440_330.jpg
2003,桃園市,Volkswagen T4 VR6,2.8L,28.8萬,13.2萬km,4581,https://auto.8891.com.tw/usedauto-infos-3307262.html?display__sale_code=&flow_id=aa7b0f1f-35ff-40d6-9e46-661c492c2c40,https://p1.8891.com.tw/2022/11/05/1667627016576491_440_330.jpg
2003,彰化縣,Volkswagen T4,2.0L,22.8萬,11.6萬km,453,https://auto.8891.com.tw/usedauto-infos-3428653.html?display__sale_code=&flow_id=0eb483fd-27c7-473c-87ff-99cc406c46a1,https://p1.8891.com.tw/2023/03/05/1677995916966543_440_330.jpg
2003,台南市,Volkswagen Beetle,1.6L,17.8萬,11.6萬km,485,https://auto.8891.com.tw/usedauto-infos-3402483.html?display__sale_code=&flow_id=bd93b8f5-94a2-48dc-944b-b41d6c8ef53a,https://p2.8891.com.tw/2020/03/26/0/1585212323938254_440_330.jpg
2003,新北市,Volkswagen T4,2.5L,21.5萬,25.0萬km,1082,https://auto.8891.com.tw/usedauto-infos-3399013.html?display__sale_code=&flow_id=143b33dd-1200-4a3d-8b15-c76216833cc1,https://p2.8891.com.tw/2023/02/27/4/1677499690428936_440_330.jpg
2004,台中市,Volkswagen Touareg,3.2L,16萬,21.0萬km,92,https://auto.8891.com.tw/usedauto-infos-3454407.html?display__sale_code=&flow_id=2194a162-4b06-4f10-ae5d-ecb3f054c19f,https://p1.8891.com.tw/2023/03/29/0/1680064226542763_440_330.jpg
2004,台南市,Volkswagen T4,2.5L,45.8萬,8.4萬km,403,https://auto.8891.com.tw/usedauto-infos-3448954.html?display__sale_code=&flow_id=dfd031ee-3738-4462-a7f3-3bf7459893ba,https://p2.8891.com.tw/2023/01/16/1673860883447552_440_330.jpg
2004,桃園市,Volkswagen Golf GTI,2.0L,24.8萬,18.0萬km,150,https://auto.8891.com.tw/usedauto-infos-3439690.html?display__sale_code=&flow_id=cd8bc7bf-e3ef-4144-904e-b80e21d62a63,https://p1.8891.com.tw/2023/03/20/1679296366789953_440_330.jpg
2004,桃園市,Volkswagen Beetle,1.6L,16.8萬,9.9萬km,390,https://auto.8891.com.tw/usedauto-infos-3435685.html?display__sale_code=9005001&flow_id=faac1ab1-654e-4b07-aa48-a8f0f61258e6,https://p2.8891.com.tw/2021/05/19/1621415396135222_440_330.jpg
2004,桃園市,Volkswagen Beetle,1.6L,16.8萬,9.9萬km,277,https://auto.8891.com.tw/usedauto-infos-3443293.html?display__sale_code=9005001&flow_id=78898370-33cf-4026-bbf7-775f8dc0aa09,https://p1.8891.com.tw/2023/01/15/1673754442076363_440_330.jpg
2004,新北市,Volkswagen Beetle Cabrio,2.0L,66.8萬,15.0萬km,1149,https://auto.8891.com.tw/usedauto-infos-3439723.html?display__sale_code=&flow_id=de32f085-0421-4af3-bd5c-4ce2216421de,https://p1.8891.com.tw/2023/03/15/1678815292384635_440_330.jpg
2004,台中市,Volkswagen Beetle 1.8T,1.8L,12.8萬,15.0萬km,830,https://auto.8891.com.tw/usedauto-infos-3424209.html?display__sale_code=&flow_id=72fb9b19-6271-41b6-b107-f3e0afa3fff2,https://p2.8891.com.tw/2023/03/01/9/1677661379691706_440_330.jpg
2004,台北市,Volkswagen Passat,1.8L,11.8萬,5.8萬km,318,https://auto.8891.com.tw/usedauto-infos-3432112.html?display__sale_code=&flow_id=dde0f795-ac72-49ad-916e-4dd7dbb7dcec,https://p2.8891.com.tw/2023/03/09/3/1678357000749658_440_330.jpg
2004,台中市,Volkswagen Phaeton,3.2L,15.8萬,13.1萬km,217,https://auto.8891.com.tw/usedauto-infos-3434353.html?display__sale_code=&flow_id=2c741fda-2772-4a19-9400-265e5ba62f92,https://p1.8891.com.tw/2021/12/13/1639375455085093_440_330.jpg
2004,台北市,Volkswagen Golf,1.6L,13.8萬,10.0萬km,235,https://auto.8891.com.tw/usedauto-infos-3411794.html?display__sale_code=&flow_id=a81a9557-07e4-4612-871b-e2391cf2d643,https://p1.8891.com.tw/2023/02/16/1676532524551897_440_330.jpg
2004,桃園市,Volkswagen Golf GTI,2.0L,23.8萬,18.0萬km,1727,https://auto.8891.com.tw/usedauto-infos-3409520.html?display__sale_code=&flow_id=46a8fadc-54fa-47ef-b3f0-fccb3b41ad4e,https://p1.8891.com.tw/2023/03/15/1678882227076837_440_330.jpg
2004,台北市,Volkswagen Golf,1.6L,8萬,16.4萬km,627,https://auto.8891.com.tw/usedauto-infos-3398989.html?display__sale_code=&flow_id=76e1d38d-bac7-48d9-b82a-cb5184c018eb,https://p2.8891.com.tw/2022/11/11/6/1668129520659320_440_330.jpg
2005,台北市,Volkswagen Phaeton,3.2L,22.9萬,9.4萬km,420,https://auto.8891.com.tw/usedauto-infos-3436650.html?display__sale_code=&flow_id=41692c42-72c0-4b73-adc5-16cd8da09145,https://p2.8891.com.tw/2022/08/04/1659585686339376_440_330.jpg
2005,桃園市,Volkswagen Golf GTI,2.0L,8.8萬,18.0萬km,317,https://auto.8891.com.tw/usedauto-infos-3431447.html?display__sale_code=&flow_id=38ddf3b1-2fa9-473b-bf42-ec628c43a232,https://p2.8891.com.tw/2022/10/26/1666769646941892_440_330.jpg
2005,新北市,Volkswagen Golf GTI,2.0L,22.8萬,18.0萬km,361,https://auto.8891.com.tw/usedauto-infos-3385471.html?display__sale_code=&flow_id=055eb585-a889-48ff-9c0f-ced862f5dc81,https://p1.8891.com.tw/2023/02/22/1677037724163451_440_330.jpg
2005,新北市,Volkswagen Golf,1.6L,8.3萬,20.0萬km,111,https://auto.8891.com.tw/usedauto-infos-3446207.html?display__sale_code=&flow_id=d912ddfe-b659-4a51-8b61-a545459b32f7,https://p2.8891.com.tw/2023/02/19/1676797628103280_440_330.jpg
2005,台北市,Volkswagen Golf,1.6L,16.8萬,13.0萬km,90,https://auto.8891.com.tw/usedauto-infos-3437366.html?display__sale_code=&flow_id=938b69cd-5f51-4da9-a694-5206187dab4e,https://p1.8891.com.tw/2021/12/09/1639036372115853_440_330.jpg
2005,桃園市,Volkswagen Golf Plus,1.6L,14.8萬,16.0萬km,348,https://auto.8891.com.tw/usedauto-infos-3347529.html?display__sale_code=9005003&flow_id=e196bc3a-7bf1-4959-ae5a-660bced21e6d,https://p1.8891.com.tw/2022/11/09/1667967446027207_440_330.jpg
2005,嘉義市,Volkswagen Golf Plus,1.6L,5萬,12.0萬km,608,https://auto.8891.com.tw/usedauto-infos-3396840.html?display__sale_code=&flow_id=cbbc295c-a080-4ad7-8f92-6e0c01cb82d1,https://p1.8891.com.tw/2023/02/03/1675396683632921_440_330.jpg
2005,新北市,Volkswagen Golf,1.9L,10萬,23.0萬km,327,https://auto.8891.com.tw/usedauto-infos-3414476.html?display__sale_code=&flow_id=239f74f0-da14-4a03-905d-e94cda2b83b2,https://p2.8891.com.tw/2023/02/18/3/1676734301126172_440_330.jpg
2005,台中市,Volkswagen Touareg,3.2L,12萬,12.0萬km,131,https://auto.8891.com.tw/usedauto-infos-3449355.html?display__sale_code=&flow_id=0ab5f841-d22e-4f7e-a14b-843a9f4a632b,https://p2.8891.com.tw/2022/12/08/1670486503371820_440_330.jpg
2005,彰化縣,Volkswagen Pointer,1.8L,13.8萬,19.0萬km,195,https://auto.8891.com.tw/usedauto-infos-3441335.html?display__sale_code=&flow_id=cac61416-2f59-47b4-bdfa-bd4ef61d2efd,https://p2.8891.com.tw/2023/03/16/1678936779538246_440_330.jpg
2005,新北市,Volkswagen Pointer,1.8L,15.8萬,13.3萬km,73,https://auto.8891.com.tw/usedauto-infos-3452531.html?display__sale_code=&flow_id=911a5e09-9222-4303-9f82-6c631baa0f02,https://p2.8891.com.tw/2023/03/27/1679901170883368_440_330.jpg
2005,台南市,Volkswagen Passat,2.0L,9.8萬,14.2萬km,278,https://auto.8891.com.tw/usedauto-infos-3421779.html?display__sale_code=&flow_id=cca80e6b-d844-4fac-87b3-ec301d79199d,https://p1.8891.com.tw/2021/12/30/0/1640848637091461_440_330.jpg
2005,台南市,Volkswagen Polo,1.4L,6萬,19.0萬km,785,https://auto.8891.com.tw/usedauto-infos-3403949.html?display__sale_code=&flow_id=2f8ac3c0-a9d7-47dd-a88a-e5d7d7ed2863,https://p2.8891.com.tw/2023/02/09/1675924618390076_440_330.jpg
2005,桃園市,Volkswagen Golf,1.6L,14萬,22.0萬km,685,https://auto.8891.com.tw/usedauto-infos-3350354.html?display__sale_code=&flow_id=0a42f65c-2c3a-4648-983a-5cc23d3f63ae,https://p2.8891.com.tw/2022/12/14/1670999762355220_440_330.jpg
2005,桃園市,Volkswagen Beetle,1.6L,15萬,18.9萬km,498,https://auto.8891.com.tw/usedauto-infos-3433534.html?display__sale_code=9005001&flow_id=2f07a41f-9654-4ec2-af99-260015bb2270,https://p2.8891.com.tw/2023/03/09/1678341123622464_440_330.jpg
2005,桃園市,Volkswagen Golf GTI,2.0L,25.8萬,19.0萬km,81,https://auto.8891.com.tw/usedauto-infos-3432203.html?display__sale_code=&flow_id=a8e49d05-e06e-4a4f-b440-4f69fc6360f2,https://p2.8891.com.tw/2023/01/07/6/1673075066765802_440_330.jpg
2005,高雄市,Volkswagen Golf GTI,2.0L,46萬,4.4萬km,145,https://auto.8891.com.tw/usedauto-infos-3443271.html?display__sale_code=&flow_id=54a0de5f-ee40-4e11-9b34-e72956994c51,https://p2.8891.com.tw/2023/03/17/1679048298424948_440_330.jpg
2005,台中市,Volkswagen Pointer,1.8L,16.8萬,10.0萬km,12,https://auto.8891.com.tw/usedauto-infos-3456311.html?display__sale_code=&flow_id=c3d05c07-17fc-41a8-b4cd-20eef4fedfd3,https://p1.8891.com.tw/2023/02/22/1/1677043879001621_440_330.jpg
2006,新北市,Volkswagen Golf GTI,2.0L,10萬,13.0萬km,216,https://auto.8891.com.tw/usedauto-infos-3438836.html?display__sale_code=&flow_id=4b7e4638-9492-4410-9d01-9f731560b68c,https://p1.8891.com.tw/2022/01/25/1643083963073131_440_330.jpg
2006,桃園市,Volkswagen Jetta,2.0L,9.8萬,16.0萬km,517,https://auto.8891.com.tw/usedauto-infos-3399942.html?display__sale_code=&flow_id=f9816214-d466-4763-9e1f-cd7872f8458f,https://p2.8891.com.tw/2022/10/04/1664882220609308_440_330.jpg
2006,台中市,Volkswagen Golf,1.9L,15.8萬,10.9萬km,75,https://auto.8891.com.tw/usedauto-infos-3444930.html?display__sale_code=&flow_id=9485bfb5-b612-4a97-8786-e5218ff5f79e,https://p1.8891.com.tw/2023/03/19/1679239421868083_440_330.jpg
2006,台北市,Volkswagen Golf R32,3.2L,39.8萬,18.1萬km,1833,https://auto.8891.com.tw/usedauto-infos-3299678.html?display__sale_code=&flow_id=05b520b0-0786-44c2-9538-d7aa391bf338,https://p1.8891.com.tw/2022/03/03/1646308910393589_440_330.jpg
2006,桃園市,Volkswagen Golf GTI,2.0L,20.8萬,15.0萬km,142,https://auto.8891.com.tw/usedauto-infos-3426266.html?display__sale_code=&flow_id=43a5f442-b845-432d-8a1e-c44224ae0b38,https://p2.8891.com.tw/2021/08/20/1629433689381638_440_330.jpg
2006,新北市,Volkswagen Beetle,1.6L,18.8萬,6.0萬km,1417,https://auto.8891.com.tw/usedauto-infos-3394537.html?display__sale_code=&flow_id=926d946e-76b0-4ad5-8c8f-8fe7d80b1e27,https://p2.8891.com.tw/2022/08/01/1659355482679116_440_330.jpg
2006,台中市,Volkswagen Golf R32,3.2L,26.8萬,28.0萬km,1252,https://auto.8891.com.tw/usedauto-infos-3349877.html?display__sale_code=&flow_id=be55a874-a6be-43d0-ac8d-96a559b98952,https://p1.8891.com.tw/2022/04/11/1649655460796677_440_330.jpg
2006,嘉義縣,Volkswagen Beetle,1.6L,18.8萬,12.0萬km,246,https://auto.8891.com.tw/usedauto-infos-3408406.html?display__sale_code=&flow_id=c28f2ccc-98bf-4257-bb60-2e68c5c1ff0d,https://p1.8891.com.tw/2023/02/13/1676274236884219_440_330.jpg
2006,台北市,Volkswagen Golf R32,3.2L,25.8萬,24.0萬km,466,https://auto.8891.com.tw/usedauto-infos-3416477.html?display__sale_code=&flow_id=6c00cc94-9d76-4cfe-8e44-b64adc68e4f6,https://p2.8891.com.tw/2022/06/16/1655365564044090_440_330.jpg
2006,新北市,Volkswagen Polo,1.4L,11.8萬,13.0萬km,458,https://auto.8891.com.tw/usedauto-infos-3407621.html?display__sale_code=9005001&flow_id=febb26c9-ff32-475c-bd60-7fbb56cfe123,https://p1.8891.com.tw/2021/06/07/1623057185153291_440_330.jpg
2006,嘉義縣,Volkswagen Golf Plus,2.0L,16.8萬,12.4萬km,336,https://auto.8891.com.tw/usedauto-infos-3415050.html?display__sale_code=&flow_id=152f480f-4a7d-4ff1-801b-f0bdf0efcb8b,https://p1.8891.com.tw/2023/02/19/1676816216532709_440_330.jpg
2006,台北市,Volkswagen Passat,2.0L,18.8萬,21.5萬km,20,https://auto.8891.com.tw/usedauto-infos-3457585.html?display__sale_code=&flow_id=150e77b2-ee2a-4cb9-ae62-bca9d0b73a65,https://p1.8891.com.tw/2022/07/20/3/1658316526177659_440_330.jpg
2006,桃園市,Volkswagen Golf R32,3.2L,28.8萬,10.0萬km,403,https://auto.8891.com.tw/usedauto-infos-3399835.html?display__sale_code=&flow_id=992a16ef-ee20-472a-9ab4-4c967fb9ada0,https://p1.8891.com.tw/2023/02/06/1675656277871779_440_330.jpg
2006,新北市,Volkswagen Golf GTI,2.0L,15.8萬,12.1萬km,221,https://auto.8891.com.tw/usedauto-infos-3411891.html?display__sale_code=&flow_id=435542a0-b5ad-4ef3-aefc-455e98e56291,https://p1.8891.com.tw/2020/06/01/1591008333458317_440_330.jpg
2006,桃園市,Volkswagen Golf GTI,2.0L,26.8萬,10.0萬km,52,https://auto.8891.com.tw/usedauto-infos-3399900.html?display__sale_code=&flow_id=a4be9391-3c89-4f07-b4c6-51da28b758a2,https://p2.8891.com.tw/2023/02/06/1675658244883272_440_330.jpg
2006,台中市,Volkswagen Beetle,1.6L,18.8萬,10.9萬km,47,https://auto.8891.com.tw/usedauto-infos-3452592.html?display__sale_code=&flow_id=1311efbb-5a55-4e98-9079-18ab2ef15cdb,https://p1.8891.com.tw/2022/02/09/1644381495460503_440_330.jpg
2006,桃園市,Volkswagen Golf GTI,2.0L,20.8萬,12.0萬km,126,https://auto.8891.com.tw/usedauto-infos-3425640.html?display__sale_code=&flow_id=dcb31851-b429-4051-a639-a59e5f6d2ca8,https://p1.8891.com.tw/2023/03/29/1680078257435597_440_330.jpg
2006,台北市,Volkswagen Golf R32,3.2L,39.8萬,12.9萬km,47,https://auto.8891.com.tw/usedauto-infos-3457596.html?display__sale_code=&flow_id=1f07a894-8909-4341-be0f-dbfd0ac43e1d,https://p2.8891.com.tw/2022/08/04/3/1659592568199032_440_330.jpg
2006,台北市,Volkswagen Golf R32,3.2L,36.8萬,12.8萬km,15,https://auto.8891.com.tw/usedauto-infos-3457597.html?display__sale_code=&flow_id=28547b9e-71b9-4c70-a93d-9a958d1a9a90,https://p2.8891.com.tw/2022/07/30/1659167070158966_440_330.jpg
2007,台北市,Volkswagen Polo,1.4L,12.8萬,10.5萬km,104,https://auto.8891.com.tw/usedauto-infos-3406634.html?display__sale_code=&flow_id=83782940-3ed5-4389-bc3a-923bb5863820,https://p2.8891.com.tw/2023/02/11/1676101405454596_440_330.jpg
2007,台中市,Volkswagen Golf GTI,2.0L,28.8萬,19.0萬km,292,https://auto.8891.com.tw/usedauto-infos-3372926.html?display__sale_code=&flow_id=ba5ad4d4-700e-4bd1-828a-97ec9198031d,https://p1.8891.com.tw/2023/01/05/1672904249252321_440_330.jpg
2007,高雄市,Volkswagen Golf,2.0L,15.8萬,17.0萬km,2762,https://auto.8891.com.tw/usedauto-infos-3274133.html?display__sale_code=&flow_id=5ea065fb-8335-479e-92f6-53556454d422,https://p2.8891.com.tw/2023/03/18/1679106985840880_440_330.jpg
2007,桃園市,Volkswagen Golf GTI,2.0L,20萬,14.0萬km,762,https://auto.8891.com.tw/usedauto-infos-3399287.html?display__sale_code=&flow_id=7d2b83e9-2b22-4778-a2be-60bae6712f8d,https://p2.8891.com.tw/2023/02/09/7/1675951490357084_440_330.jpg
2007,台中市,Volkswagen Golf,1.6L,16.8萬,10.0萬km,103,https://auto.8891.com.tw/usedauto-infos-3410359.html?display__sale_code=&flow_id=327feaec-d712-495b-a66e-3f3aaecefbbd,https://p2.8891.com.tw/2020/08/21/1598005360939336_440_330.jpg
2007,新北市,Volkswagen Passat Variant,2.0L,12.8萬,20.4萬km,31,https://auto.8891.com.tw/usedauto-infos-3458053.html?display__sale_code=9005002&flow_id=c7c4db40-db50-4ed8-8043-96dce65f93bb,https://p2.8891.com.tw/2023/04/01/1680343931735216_440_330.jpg
2007,台中市,Volkswagen Beetle,1.6L,27.8萬,22.0萬km,664,https://auto.8891.com.tw/usedauto-infos-3398824.html?display__sale_code=&flow_id=6973649a-832a-4584-b4fc-b37106f54ce2,https://p2.8891.com.tw/2023/02/10/2/1676006206897692_440_330.jpg
2007,桃園市,Volkswagen Golf GTI,2.0L,18.8萬,14.0萬km,170,https://auto.8891.com.tw/usedauto-infos-3426185.html?display__sale_code=&flow_id=47519639-2095-49a9-876c-072c150748d5,https://p2.8891.com.tw/2023/02/03/1675423346863566_440_330.jpg
2007,桃園市,Volkswagen Golf Plus,1.6L,16.8萬,19.0萬km,13,https://auto.8891.com.tw/usedauto-infos-3454209.html?display__sale_code=&flow_id=8419b442-cef2-4f80-9eea-1b4d9c955803,https://p2.8891.com.tw/2022/07/03/1656829808257412_440_330.jpg
2007,新竹縣,Volkswagen Passat,2.0L,9.8萬,22.0萬km,626,https://auto.8891.com.tw/usedauto-infos-3412967.html?display__sale_code=&flow_id=1f1af363-7725-447e-a622-8101285f46b1,https://p2.8891.com.tw/2023/02/17/0/1676620044236514_440_330.jpg
2007,嘉義市,Volkswagen Polo,1.4L,5萬,12.0萬km,531,https://auto.8891.com.tw/usedauto-infos-3398358.html?display__sale_code=&flow_id=8ab44b4e-4d20-4df9-bba8-78b729dec439,https://p1.8891.com.tw/2023/02/04/1675495574500373_440_330.jpg
2007,台南市,Volkswagen Golf GTI,2.0L,29.8萬,15.1萬km,51,https://auto.8891.com.tw/usedauto-infos-3452453.html?display__sale_code=&flow_id=f987afd0-88ce-46fc-a227-5e953cd9dad5,https://p1.8891.com.tw/2023/03/27/1679900094174067_440_330.jpg
2007,台北市,Volkswagen Golf GTI,2.0L,35.8萬,9.0萬km,4969,https://auto.8891.com.tw/usedauto-infos-3154928.html?display__sale_code=9005001&flow_id=75624b4b-6604-4867-94ef-8fd661ae6a80,https://p1.8891.com.tw/2022/06/15/1655269693633649_440_330.jpg
2007,高雄市,Volkswagen Eos,2.0L,36.8萬,11.5萬km,737,https://auto.8891.com.tw/usedauto-infos-3419471.html?display__sale_code=&flow_id=759eaa31-602c-4500-9845-ad98674eee23,https://p2.8891.com.tw/2023/02/24/1677209991040244_440_330.jpg
2007,屏東縣,Volkswagen Pointer,1.8L,19.8萬,17.9萬km,98,https://auto.8891.com.tw/usedauto-infos-3447509.html?display__sale_code=&flow_id=24ca5401-a5e4-43f7-addb-b0fa2b46b810,https://p2.8891.com.tw/2023/03/22/1679450954931720_440_330.jpg
2007,桃園市,Volkswagen Golf,2.0L,9.8萬,11.0萬km,380,https://auto.8891.com.tw/usedauto-infos-3409928.html?display__sale_code=&flow_id=b41e9224-07e0-4d77-80d8-afc9760cedd9,https://p1.8891.com.tw/2021/09/23/1632381544800361_440_330.jpg
2007,台北市,Volkswagen Polo,1.4L,9.8萬,12.0萬km,59,https://auto.8891.com.tw/usedauto-infos-3454882.html?display__sale_code=&flow_id=4fcfbed7-605f-4cdd-8d57-dd9c0d394910,https://p2.8891.com.tw/2022/05/05/1651746563305350_440_330.jpg
2007,桃園市,Volkswagen Golf,2.0L,9萬,23.9萬km,268,https://auto.8891.com.tw/usedauto-infos-3420890.html?display__sale_code=&flow_id=135a5262-c65a-4fa3-960a-a08a3a9b203b,https://p2.8891.com.tw/2021/09/23/1632377055945058_440_330.jpg
