年份,縣市,車款,排氣量,售價,里程數,瀏覽率,連結,圖片連結
2006,新北市,Audi A4 Avant,2.0L,18萬,20.0萬km,57,https://auto.8891.com.tw/usedauto-infos-3456479.html?display__sale_code=9005011&flow_id=8f40edf6-0582-4c55-a77a-64810e4f45c0,https://p2.8891.com.tw/2023/03/31/1680244130216958_440_330.jpg
2006,新北市,Audi A4 Avant,2.0L,18萬,20.0萬km,26,https://auto.8891.com.tw/usedauto-infos-3456492.html?display__sale_code=&flow_id=2071b1dd-4868-4a59-aa4d-71e24bedce35,https://p2.8891.com.tw/2023/03/31/1680243855127460_440_330.jpg
2006,桃園市,Audi A4 Avant,2.0L,29.8萬,22.0萬km,223,https://auto.8891.com.tw/usedauto-infos-3443284.html?display__sale_code=9005011&flow_id=7d45e412-aecf-462c-9907-2fba8a656ae9,https://p2.8891.com.tw/2023/02/20/1676892801171880_440_330.jpg
2006,新北市,Audi TT,2.0L,49.8萬,12.5萬km,1244,https://auto.8891.com.tw/usedauto-infos-3398642.html?display__sale_code=&flow_id=439299a8-9343-4ef1-ab54-196355a44a04,https://p2.8891.com.tw/2018/01/17/2/1516189627235512_440_330.jpg
2006,新北市,Audi A4 Avant,2.0L,18萬,20.0萬km,69,https://auto.8891.com.tw/usedauto-infos-3456435.html?display__sale_code=9005011&flow_id=64d07bf9-ecf9-453d-9dab-0f8316efd7d6,https://p2.8891.com.tw/2023/03/31/1680243123325654_440_330.jpg
2006,台北市,Audi Q7,3.0L,29.8萬,17.0萬km,261,https://auto.8891.com.tw/usedauto-infos-3449424.html?display__sale_code=&flow_id=b84ae5d7-c8dd-4fb9-82ca-1d000216d659,https://p1.8891.com.tw/2023/03/30/1680189571756027_440_330.jpg
2006,桃園市,Audi A3 Sportback,2.0L,20.8萬,23.0萬km,323,https://auto.8891.com.tw/usedauto-infos-3438772.html?display__sale_code=&flow_id=b8ffd203-d8e5-4715-b7fe-c51a7e8a56f8,https://p1.8891.com.tw/2023/03/14/1678783895622749_440_330.jpg
2006,桃園市,Audi A3 5D,2.0L,13萬,6.0萬km,369,https://auto.8891.com.tw/usedauto-infos-3421117.html?display__sale_code=&flow_id=d18dade5-c987-47f4-b38b-9a2b54810dab,https://p2.8891.com.tw/2020/07/31/1596191638410638_440_330.jpg
2006,桃園市,Audi A4 Avant,2.0L,32.8萬,22.0萬km,1782,https://auto.8891.com.tw/usedauto-infos-3409144.html?display__sale_code=&flow_id=8922b703-be54-410a-9c10-d1ca7e5cce8e,https://p2.8891.com.tw/2023/03/14/1678785283225940_440_330.jpg
2006,桃園市,Audi A3 5D,2.0L,21.8萬,22.0萬km,94,https://auto.8891.com.tw/usedauto-infos-3439686.html?display__sale_code=&flow_id=5d59c15f-d144-4ae9-ada9-19fff272af34,https://p2.8891.com.tw/2023/01/13/1673608473109644_440_330.jpg
2006,桃園市,Audi A3 Sportback,1.6L,19.8萬,16.1萬km,110,https://auto.8891.com.tw/usedauto-infos-3411407.html?display__sale_code=&flow_id=5ef69b4e-1d5f-4ffe-b52e-4169432d3ac3,https://p1.8891.com.tw/2023/02/16/1676519400972079_440_330.jpg
2006,桃園市,Audi A3 Sportback,2.0L,12.8萬,10.2萬km,304,https://auto.8891.com.tw/usedauto-infos-3420009.html?display__sale_code=&flow_id=9f05f1f4-aabd-4e88-9c37-71a85e72b8cc,https://p1.8891.com.tw/2020/07/04/1593859525431725_440_330.jpg
2006,新北市,Audi TT,2.0L,49.8萬,11.5萬km,955,https://auto.8891.com.tw/usedauto-infos-3398640.html?display__sale_code=&flow_id=b448e601-9764-4188-8657-2637ead577b7,https://p1.8891.com.tw/2020/08/10/1597053542651269_440_330.jpg
2007,新竹市,Audi TT,2.0L,58.8萬,12.0萬km,240,https://auto.8891.com.tw/usedauto-infos-3442500.html?display__sale_code=&flow_id=ff341843-85a1-454e-a546-4abd6412810b,https://p1.8891.com.tw/2023/03/17/1679023627156971_440_330.jpg
2007,桃園市,Audi A6 Sedan,2.8L,18萬,13.0萬km,95,https://auto.8891.com.tw/usedauto-infos-3453476.html?display__sale_code=&flow_id=384d93ef-b220-443b-b56a-f930fe5c52f9,https://p1.8891.com.tw/2023/03/28/1679984301233547_440_330.jpg
2007,新北市,Audi A3 Sportback,1.6L,10.8萬,15.0萬km,112,https://auto.8891.com.tw/usedauto-infos-3444280.html?display__sale_code=&flow_id=1e1e6179-1f25-4632-8d71-5f35a2f414fe,https://p2.8891.com.tw/2022/11/01/1667302802500586_440_330.jpg
2007,新竹市,Audi TT,2.0L,58.8萬,12.0萬km,180,https://auto.8891.com.tw/usedauto-infos-3449294.html?display__sale_code=&flow_id=41eab102-030a-4909-bfe1-a226663844a5,https://p2.8891.com.tw/2023/03/23/1679569253400530_440_330.jpg
2007,台北市,Audi Q7,3.6L,25.8萬,13.0萬km,1100,https://auto.8891.com.tw/usedauto-infos-3413709.html?display__sale_code=&flow_id=9583d606-d043-4010-994e-bde23316a390,https://p1.8891.com.tw/2021/07/28/1627463153549933_440_330.jpg
2007,新北市,Audi A3 Sportback,1.6L,10萬,15.0萬km,182,https://auto.8891.com.tw/usedauto-infos-3449323.html?display__sale_code=&flow_id=aa6e1856-4706-420b-b80f-4493828e6346,https://p2.8891.com.tw/2020/11/09/1604900842988422_440_330.jpg
2007,台中市,Audi A3 Sportback,2.0L,18.8萬,20.6萬km,1491,https://auto.8891.com.tw/usedauto-infos-3361699.html?display__sale_code=9005012&flow_id=0be4e7b9-948d-4b34-99f8-b4998858eab6,https://p1.8891.com.tw/2022/12/25/1671938935973133_440_330.jpg
2007,台北市,Audi Q7,3.0L,29萬,14.0萬km,985,https://auto.8891.com.tw/usedauto-infos-3413464.html?display__sale_code=&flow_id=f46ad0ce-5df8-47f9-b6de-1ca06f36dbe4,https://p1.8891.com.tw/2022/12/13/1670921213042327_440_330.jpg
2007,新北市,Audi A3 Sedan,1.6L,12萬,15.0萬km,535,https://auto.8891.com.tw/usedauto-infos-3399219.html?display__sale_code=&flow_id=c7c7a60a-6470-4c33-a150-4b78b8554014,https://p1.8891.com.tw/2022/12/06/1670314735726239_440_330.jpg
2007,新北市,Audi A4 Sedan,1.8L,19.8萬,14.0萬km,792,https://auto.8891.com.tw/usedauto-infos-3369653.html?display__sale_code=&flow_id=208a61c7-3f60-4ef1-a236-0db89ca2996a,https://p1.8891.com.tw/2023/01/02/1672658668645675_440_330.jpg
2007,台北市,Audi TT,2.0L,68萬,5.0萬km,1039,https://auto.8891.com.tw/usedauto-infos-3423172.html?display__sale_code=&flow_id=0d92c79f-3a35-4711-a237-10deac84a34e,https://p2.8891.com.tw/2022/12/27/8/1672134863023090_440_330.jpg
2007,台北市,Audi RS 4 Avant,4.2L,168萬,10.0萬km,308,https://auto.8891.com.tw/usedauto-infos-3452712.html?display__sale_code=&flow_id=782ca951-60dd-4eb5-b981-366de334be0f,https://p1.8891.com.tw/2023/03/27/1679907892121739_440_330.jpg
2007,新北市,Audi A3 5D,1.6L,15.8萬,14.0萬km,120,https://auto.8891.com.tw/usedauto-infos-3430025.html?display__sale_code=&flow_id=ae0d59cf-f562-42e0-a55a-58b987b89418,https://p1.8891.com.tw/2023/01/05/1672900958333793_440_330.jpg
2007,新竹市,Audi TT,2.0L,58.8萬,12.7萬km,151,https://auto.8891.com.tw/usedauto-infos-3443030.html?display__sale_code=&flow_id=61c0ce31-d047-421f-9dc8-44738d26f209,https://p1.8891.com.tw/2023/03/17/1679041168035565_440_330.jpg
2007,新北市,Audi A3 Sportback,1.6L,13.8萬,9.3萬km,486,https://auto.8891.com.tw/usedauto-infos-3403142.html?display__sale_code=&flow_id=8cae46eb-b8d4-4024-8485-e95fa9de9f8e,https://p2.8891.com.tw/2020/05/28/2/1590676778842468_440_330.jpg
2007,台中市,Audi A3 5D,2.0L,18.8萬,20.6萬km,2947,https://auto.8891.com.tw/usedauto-infos-3388599.html?display__sale_code=9005012&flow_id=21773e77-94e8-4306-a050-9eb2e3a362a7,https://p1.8891.com.tw/2022/12/20/1671506498025629_440_330.jpg
2007,屏東縣,Audi TT,3.2L,55.8萬,8.0萬km,404,https://auto.8891.com.tw/usedauto-infos-3447312.html?display__sale_code=&flow_id=d566c1eb-4996-42bc-be79-39480e1c2e0c,https://p1.8891.com.tw/2023/03/12/6/1678595696887083_440_330.jpg
2007,台南市,Audi A3 Sportback,2.0L,22.8萬,16.5萬km,166,https://auto.8891.com.tw/usedauto-infos-3441431.html?display__sale_code=&flow_id=8f89a611-ad58-44a4-87f4-ee36600b98ac,https://p2.8891.com.tw/2023/03/16/0/1678940864258838_440_330.jpg
2007,高雄市,Audi A4 Sedan,2.0L,36.8萬,9.1萬km,235,https://auto.8891.com.tw/usedauto-infos-3430695.html?display__sale_code=&flow_id=3845cd09-3188-4808-a2ac-f268cfc01c54,https://p1.8891.com.tw/2018/03/29/7/1522299922490341_440_330.jpg
2007,台南市,Audi TT,2.0L,72.8萬,16.6萬km,40,https://auto.8891.com.tw/usedauto-infos-3456987.html?display__sale_code=&flow_id=212e44a6-3e6d-4408-98cf-96b6d9f5563b,https://p1.8891.com.tw/2022/11/21/1669002597382227_440_330.jpg
2007,新北市,Audi Q7,3.0L,26.8萬,24.0萬km,378,https://auto.8891.com.tw/usedauto-infos-3431054.html?display__sale_code=&flow_id=65923d25-edba-43c1-986e-d4f966a4cb63,https://p2.8891.com.tw/2023/03/08/1678266740698678_440_330.jpg
2008,台南市,Audi A8,3.1L,22.8萬,17.8萬km,557,https://auto.8891.com.tw/usedauto-infos-3421178.html?display__sale_code=&flow_id=c108109e-5201-473e-a500-15559cb2fddf,https://p1.8891.com.tw/2020/07/23/0/1595493285534469_440_330.jpg
2008,桃園市,Audi TT,2.0L,42.8萬,14.0萬km,1008,https://auto.8891.com.tw/usedauto-infos-3397493.html?display__sale_code=&flow_id=23d4dcb6-19b1-4fa8-8711-eef451bc5630,https://p2.8891.com.tw/2023/02/03/1675417210870770_440_330.jpg
2008,台北市,Audi A3 Sportback,2.0L,23.9萬,20.6萬km,1742,https://auto.8891.com.tw/usedauto-infos-3427181.html?display__sale_code=9005011&flow_id=acec749b-f42d-43b3-a600-937aa27cc1b1,https://p2.8891.com.tw/2023/03/03/1677844193595708_440_330.jpg
2008,台北市,Audi TTS,2.0L,84萬,10.0萬km,523,https://auto.8891.com.tw/usedauto-infos-3325389.html?display__sale_code=&flow_id=d6a4daa7-b5de-4cb0-9721-bf10f016fc07,https://p1.8891.com.tw/2023/02/27/1677464418387727_440_330.jpg
2008,桃園市,Audi A4 Sedan,1.8L,30萬,12.0萬km,53,https://auto.8891.com.tw/usedauto-infos-3432780.html?display__sale_code=&flow_id=b2316654-d1c2-4a67-8055-be508d521dd4,https://p1.8891.com.tw/2023/01/16/1673849160044455_440_330.jpg
2008,新北市,Audi TT,2.0L,51.8萬,10.1萬km,602,https://auto.8891.com.tw/usedauto-infos-3421651.html?display__sale_code=&flow_id=8290fd33-1732-4828-a6f7-446c7e1c5c1d,https://p2.8891.com.tw/2023/02/26/1677399271724410_440_330.jpg
2008,台南市,Audi A4 Sedan,1.8L,27.8萬,15.6萬km,416,https://auto.8891.com.tw/usedauto-infos-3411036.html?display__sale_code=&flow_id=7b3ce61f-7fcc-4429-9a44-2b2d8cbd4bee,https://p1.8891.com.tw/2023/02/04/0/1675507745187831_440_330.jpg
2008,桃園市,Audi S5 Coupe,4.2L,51萬,9.0萬km,1633,https://auto.8891.com.tw/usedauto-infos-3311762.html?display__sale_code=&flow_id=067cd3d3-9328-4c7a-a1b5-53a562d48777,https://p2.8891.com.tw/2022/11/09/1667977974273412_440_330.jpg
2008,新北市,Audi A4 Sedan,1.8L,12.8萬,15.0萬km,180,https://auto.8891.com.tw/usedauto-infos-3439518.html?display__sale_code=&flow_id=9148c86d-4495-44fa-98aa-104e999279b4,https://p2.8891.com.tw/2021/02/18/1613638147558516_440_330.jpg
2008,新北市,Audi A3 Sportback,1.6L,13.8萬,11.0萬km,319,https://auto.8891.com.tw/usedauto-infos-3425028.html?display__sale_code=&flow_id=8032408d-782d-4364-bc3f-215323daf951,https://p1.8891.com.tw/2022/12/20/1671524111224001_440_330.jpg
2008,新北市,Audi A3 5D,1.6L,12.8萬,15.0萬km,257,https://auto.8891.com.tw/usedauto-infos-3414689.html?display__sale_code=&flow_id=fa4c962d-e5f6-4d69-a520-ed3e297a9976,https://p2.8891.com.tw/2022/12/11/1670730171771264_440_330.jpg
2008,高雄市,Audi A3 5D,1.8L,23萬,13.0萬km,42,https://auto.8891.com.tw/usedauto-infos-3454271.html?display__sale_code=&flow_id=4f596c71-f8ca-482c-865d-d3467c3e6499,https://p1.8891.com.tw/2023/03/29/2/1680060946177065_440_330.jpg
2008,台南市,Audi A8,3.1L,32.8萬,15.6萬km,590,https://auto.8891.com.tw/usedauto-infos-3402492.html?display__sale_code=&flow_id=8460a39d-66f0-4a0e-8a76-24c7eaf36250,https://p2.8891.com.tw/2022/06/07/0/1654612798371228_440_330.jpg
2008,桃園市,Audi A4 Sedan,1.8L,12.8萬,15.0萬km,439,https://auto.8891.com.tw/usedauto-infos-3409942.html?display__sale_code=&flow_id=260ae839-b5f6-43d1-a8d7-ebee53131de8,https://p2.8891.com.tw/2022/05/02/1651505885824656_440_330.jpg
2008,新北市,Audi A4 Avant,1.8L,25萬,22.0萬km,198,https://auto.8891.com.tw/usedauto-infos-3434326.html?display__sale_code=&flow_id=0470c81f-6943-40ca-96cb-795c156b788c,https://p1.8891.com.tw/2022/12/28/1672203826253537_440_330.jpg
2008,台中市,Audi R8,4.2L,175萬,6.5萬km,1394,https://auto.8891.com.tw/usedauto-infos-3443481.html?display__sale_code=&flow_id=98fb7fde-c5d1-46ea-b219-24cbfd9ccde0,https://p2.8891.com.tw/2023/03/17/7/1679061346823844_440_330.jpg
2008,彰化縣,Audi A6 Sedan,2.0L,16.8萬,14.0萬km,735,https://auto.8891.com.tw/usedauto-infos-3411184.html?display__sale_code=&flow_id=169b97b7-b89a-42d1-8c15-8624a2ba42ce,https://p1.8891.com.tw/2023/02/20/1676907755735547_440_330.jpg
2008,新北市,Audi R8,4.2L,179.8萬,4.7萬km,824,https://auto.8891.com.tw/usedauto-infos-3450491.html?display__sale_code=&flow_id=498b0393-4145-46ed-80e5-40d5062094c7,https://p1.8891.com.tw/2022/09/04/1662287554590973_440_330.jpg
2008,新北市,Audi A4 Sedan,1.8L,21.8萬,12.5萬km,241,https://auto.8891.com.tw/usedauto-infos-3420307.html?display__sale_code=&flow_id=95688b11-0aab-4660-9c0d-e4e0030bee83,https://p1.8891.com.tw/2023/02/21/1676991069192907_440_330.jpg
2008,彰化縣,Audi A4 Sedan,3.2L,38萬,10.0萬km,330,https://auto.8891.com.tw/usedauto-infos-3419663.html?display__sale_code=&flow_id=4dab6ac3-b7f5-4730-b92e-94f3fe749ad2,https://p1.8891.com.tw/2023/03/11/7/1678484204683049_440_330.jpg
2008,新竹市,Audi A6 Sedan,2.0L,21萬,14.7萬km,372,https://auto.8891.com.tw/usedauto-infos-3438668.html?display__sale_code=&flow_id=ef1e1bb2-af25-496b-bfc3-5e3bbae98c60,https://p2.8891.com.tw/2023/03/14/1678765065677170_440_330.jpg
2008,台北市,Audi TTS,2.0L,84萬,10.0萬km,659,https://auto.8891.com.tw/usedauto-infos-3325397.html?display__sale_code=&flow_id=a7709873-7d0f-41a7-bc3c-9cda300569b3,https://p2.8891.com.tw/2023/02/08/1675839053878326_440_330.jpg
2008,新北市,Audi TT,2.0L,50.8萬,11.9萬km,997,https://auto.8891.com.tw/usedauto-infos-3407291.html?display__sale_code=&flow_id=c09ea732-cac6-4649-b8f5-5bdce4cef47b,https://p2.8891.com.tw/2022/12/09/1670590938601818_440_330.jpg
2009,桃園市,Audi A3 Sportback,1.8L,18.8萬,12.0萬km,4,https://auto.8891.com.tw/usedauto-infos-3457397.html?display__sale_code=&flow_id=4eb78333-7849-4144-a7a4-495bfd2dfc8d,https://p1.8891.com.tw/2022/04/26/1650963155537595_440_330.jpg
2009,桃園市,Audi A4 Avant,2.0L,49.8萬,12.0萬km,101,https://auto.8891.com.tw/usedauto-infos-3434190.html?display__sale_code=9005011&flow_id=c16a7a79-2710-43aa-a69c-3efc217e3ca6,https://p1.8891.com.tw/2023/03/09/1678364249247069_440_330.jpg
2009,嘉義市,Audi Q5,2.0L,17.2萬,15.4萬km,457,https://auto.8891.com.tw/usedauto-infos-3410789.html?display__sale_code=&flow_id=0d7c06bf-3466-4b2f-9e44-217f34da5b24,https://p1.8891.com.tw/2023/02/15/1676452040104869_440_330.jpg
2009,桃園市,Audi A5 Sportback,2.0L,16.8萬,18.0萬km,171,https://auto.8891.com.tw/usedauto-infos-3435051.html?display__sale_code=&flow_id=0d8d5c9a-6121-446a-ae7b-eb379dd29fb7,https://p2.8891.com.tw/2022/10/26/1666764865230172_440_330.jpg
2009,台北市,Audi Q5,2.0L,43.8萬,10.6萬km,54,https://auto.8891.com.tw/usedauto-infos-3454940.html?display__sale_code=9005011&flow_id=bb1e2557-ce01-425b-9ae8-e7791a54450c,https://p1.8891.com.tw/2023/03/29/7/1680086378044319_440_330.jpg
2009,台中市,Audi Q5,2.0L,31.8萬,22.0萬km,855,https://auto.8891.com.tw/usedauto-infos-3399529.html?display__sale_code=9005011&flow_id=436efd42-528d-4133-835a-477f1cbd4254,https://p2.8891.com.tw/2023/01/05/1672907763386914_440_330.jpg
2009,新北市,Audi Q5,2.0L,36萬,17.0萬km,215,https://auto.8891.com.tw/usedauto-infos-3441085.html?display__sale_code=&flow_id=b88d91ab-c3d1-40fb-8808-134219c8bc2a,https://p2.8891.com.tw/2023/03/15/0/1678890161725552_440_330.jpg
2009,彰化縣,Audi A5 Coupe,2.0L,45.8萬,20.0萬km,155,https://auto.8891.com.tw/usedauto-infos-3435016.html?display__sale_code=&flow_id=efd21b6b-0778-4527-92f8-11b9ed63ff9b,https://p2.8891.com.tw/2023/03/10/1678435688557730_440_330.jpg
2009,高雄市,Audi Q7,3.0L,52萬,23.0萬km,258,https://auto.8891.com.tw/usedauto-infos-3429287.html?display__sale_code=&flow_id=43ee0c59-94ae-4f24-a95d-40a312657414,https://p1.8891.com.tw/2023/03/06/9/1678070034665311_440_330.jpg
2009,嘉義市,Audi A5 Coupe,2.0L,45.8萬,8.5萬km,547,https://auto.8891.com.tw/usedauto-infos-3436213.html?display__sale_code=&flow_id=605232e1-d882-4cba-8ebe-7d656a59a977,https://p1.8891.com.tw/2023/03/11/3/1678530511296299_440_330.jpg
2009,桃園市,Audi A4 Avant,2.0L,57.8萬,12.0萬km,102,https://auto.8891.com.tw/usedauto-infos-3443174.html?display__sale_code=9005011&flow_id=b1b32612-3b83-4d55-8ca4-9bf0a782a31c,https://p2.8891.com.tw/2023/03/17/1679046026985526_440_330.jpg
2009,台中市,Audi A4 Avant,2.0L,32萬,18.0萬km,200,https://auto.8891.com.tw/usedauto-infos-3427492.html?display__sale_code=&flow_id=3343bb3e-57e1-471c-95cb-679ddda5e9aa,https://p1.8891.com.tw/2023/02/01/1675246776677747_440_330.jpg
2009,高雄市,Audi Q5,2.0L,31.8萬,16.0萬km,191,https://auto.8891.com.tw/usedauto-infos-3441442.html?display__sale_code=&flow_id=5f20239b-cf86-4b08-b2bb-de86f3f23127,https://p2.8891.com.tw/2023/02/13/1676293870205372_440_330.jpg
2009,台北市,Audi S4 Avant,3.0L,79萬,10.0萬km,303,https://auto.8891.com.tw/usedauto-infos-3434846.html?display__sale_code=&flow_id=19d3d145-fd45-4622-b79d-b0ab8d2cd548,https://p1.8891.com.tw/2023/03/10/1678430842813011_440_330.jpg
2009,桃園市,Audi A4 Avant,1.8L,37萬,13.0萬km,244,https://auto.8891.com.tw/usedauto-infos-3427712.html?display__sale_code=9005012&flow_id=19d3f78a-e1bf-4122-a8fa-b38c7298fa96,https://p2.8891.com.tw/2023/03/04/1677905180713002_440_330.jpg
2009,新北市,Audi S4 Avant,3.0L,79萬,10.0萬km,307,https://auto.8891.com.tw/usedauto-infos-3433876.html?display__sale_code=&flow_id=cf424e0c-8f9c-4e33-98fe-9d802f5afb33,https://p2.8891.com.tw/2023/03/09/7/1678352424481110_440_330.jpg
2009,新北市,Audi A4 Sedan,2.0L,28.8萬,12.0萬km,483,https://auto.8891.com.tw/usedauto-infos-3405364.html?display__sale_code=&flow_id=ac472360-4fb5-4b10-bcba-4a8c07ec1d98,https://p1.8891.com.tw/2022/01/08/1641622107926671_440_330.jpg
2009,台中市,Audi A4 Avant,2.0L,25萬,20.0萬km,205,https://auto.8891.com.tw/usedauto-infos-3431876.html?display__sale_code=&flow_id=b149d11c-dcea-4c0d-8540-ace3e980c518,https://p1.8891.com.tw/2023/02/05/1675561788891707_440_330.jpg
2009,新北市,Audi A5 Coupe,2.0L,39.8萬,12.5萬km,510,https://auto.8891.com.tw/usedauto-infos-3403206.html?display__sale_code=&flow_id=24bfd4db-29c7-4ace-813d-fd688062e108,https://p2.8891.com.tw/2020/02/06/2/1580965507948192_440_330.jpg
2009,新北市,Audi A3 Sportback,1.8L,18萬,8.0萬km,385,https://auto.8891.com.tw/usedauto-infos-3406361.html?display__sale_code=&flow_id=8697ad6e-04ff-4de2-9416-5c9e9699f34e,https://p2.8891.com.tw/2022/12/09/1670580850970786_440_330.jpg
2009,台中市,Audi A4 Avant,2.0L,48.8萬,15.0萬km,34,https://auto.8891.com.tw/usedauto-infos-3447524.html?display__sale_code=&flow_id=beea53aa-d803-434a-864e-44184bd00f26,https://p1.8891.com.tw/2022/12/26/5/1672047498792915_440_330.jpg
2009,新北市,Audi TT,2.0L,55.8萬,9.4萬km,702,https://auto.8891.com.tw/usedauto-infos-3435430.html?display__sale_code=&flow_id=6becef5a-7c21-46ee-985e-05582d04467a,https://p1.8891.com.tw/2020/05/28/0/1590633886535089_440_330.jpg
2009,新北市,Audi A5 Sportback,2.0L,26.8萬,19.8萬km,174,https://auto.8891.com.tw/usedauto-infos-3450088.html?display__sale_code=&flow_id=7947ea9e-41e7-4039-8add-713e12093e3e,https://p1.8891.com.tw/2023/03/24/3/1679646563679801_440_330.jpg
2009,新北市,Audi A3 5D,1.8L,18.8萬,13.8萬km,115,https://auto.8891.com.tw/usedauto-infos-3435668.html?display__sale_code=&flow_id=784f3b49-08c0-4b16-ad30-299a8eb50373,https://p2.8891.com.tw/2022/08/16/1660620065113858_440_330.jpg
2009,新北市,Audi A5 Sportback,3.2L,28.8萬,12.0萬km,88,https://auto.8891.com.tw/usedauto-infos-3457146.html?display__sale_code=9005011&flow_id=cd8c236f-3208-4b19-b4de-6cdb8ccf3427,https://p2.8891.com.tw/2023/03/31/1680273164544948_440_330.jpg
2009,台北市,Audi RS 6 Avant,5.0L,128萬,6.5萬km,1897,https://auto.8891.com.tw/usedauto-infos-3396447.html?display__sale_code=&flow_id=8fd3dacd-7ea4-4d16-8d76-6851398ff5a9,https://p2.8891.com.tw/2022/11/29/1669720154551276_440_330.jpg
2009,台中市,Audi A4 Avant,2.0L,25萬,15.0萬km,356,https://auto.8891.com.tw/usedauto-infos-3440506.html?display__sale_code=&flow_id=0aa746ee-87ce-479c-9efb-40034263e6ee,https://p2.8891.com.tw/2022/11/11/1668153225194864_440_330.jpg
